,/'Untitled'/'AE_RAW_Futter'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_variance,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_signal_mean,/'Untitled'/'AE_RAW_Futter'_signal_variance,/'Untitled'/'AE_RAW_Futter'ecD1,Reihenfolge
450,8660225124.11368,192.48698524675387,37051.23948938404,-0.0007704918349508117,216.5991337056238,7.809297296962005,-0.0008106975560593617,0.026349748432338737,4.842354645532589,36
451,7087644806.172817,170.2913819389925,28999.15476269181,4.188743071243901e-05,65.13885056013329,5.402719845477061,-1.0477030987044278e-05,0.02215949771166509,4.243921334090027,35
452,7092421163.772241,170.46145932319558,29057.109114593462,-1.1011851936811121e-05,76.11687652804251,5.601022645825808,-4.760929840308427e-05,0.02245624508904325,4.4228098894395815,34
453,7305220740.39822,172.33671445994526,29699.943150848685,3.317911062279079e-05,75.22298654500918,5.638040646739651,-7.450447293891583e-06,0.02315424804135832,4.570062642284476,33
454,7519564774.1097145,175.40745211944068,30767.774259033882,4.069700956614301e-05,73.55629612519337,5.660468929275131,1.3304008700504125e-05,0.023570554395472364,4.825377260483701,32
455,8044602027.830235,181.90677912172126,33090.076290438665,5.724547587831452e-06,54.31031956596488,5.178424410603168,4.160578519199437e-05,0.025158383582226967,4.792925592573901,31
456,6809293539.480935,166.70955972065252,27792.077302253805,-1.7139836080281837e-05,54.09363788988954,5.1068354569681285,1.3602504489911742e-05,0.022450103154844782,4.735124183263794,30
457,7043935297.582073,170.0531923200709,28918.088218247016,-0.00012887685514356592,49.411610145217296,4.881310085111637,-7.694270221631318e-05,0.034453785608119084,8.982864766225166,3
458,6804835499.559058,166.3632596889786,27676.734174342528,2.840734867955543e-05,59.323070473295175,5.2324469520323635,2.1062159684459563e-05,0.02265988899057405,4.84347476570731,29
459,7026433264.4555855,169.82137889497147,28839.300729789462,-1.63420516047499e-06,53.34385723900589,5.04581997517945,-6.092358038098163e-06,0.02355217577484401,4.846912223811397,28
460,7020629965.210289,169.95488397225824,28884.662586023765,4.990934964946975e-05,54.646097075574026,5.0917175413943605,-1.3937527488721848e-05,0.02380516894693107,4.861333437038079,27
461,7356491522.205595,172.34272267341672,29702.014058486224,9.075630269169668e-06,45.23407913965622,4.7685591548044775,-1.727767444517134e-05,0.02507108660787943,5.159175920222833,26
462,7619711689.10288,178.6868970623881,31929.007181784502,9.907525649911541e-06,68.07970764247925,5.493211121872048,-2.24528190352868e-05,0.024312058706812585,4.509225307306989,25
463,7823833241.871459,181.19015063067212,32829.870685565664,1.805573479339267e-05,68.94912702455116,5.531317679204742,-2.2695344486074105e-05,0.024875350872374503,4.923432046975705,24
464,7864832664.341241,180.23277464290402,32483.85305547982,-1.588780995536463e-05,70.55496274750723,5.527922957686132,1.1728468401164465e-05,0.02523237554515758,4.923851495498896,23
465,7843784513.139556,180.90782529835587,32727.64125418045,-3.0248691074395587e-05,67.28626508785953,5.626340113662226,-6.216938651719857e-05,0.02519328691704514,5.258916705307572,22
466,8011476577.538556,181.67923512796588,33007.34447668272,6.5364023365181095e-06,60.660503344499425,5.356289194855945,-9.409298801858458e-05,0.02658140576213413,5.577792840120026,21
467,7311655999.04126,174.2843761182613,30375.043758931573,-2.150835160661452e-05,60.328334011494476,5.28549351417241,3.377305782215738e-05,0.025425734884825614,5.37539179751742,20
468,7008928063.307757,169.92985677974437,28876.156225184433,-0.0001127202269196541,50.2495474490262,4.9184625579666985,-3.313809316516114e-05,0.037857932066342304,11.808872210358171,2
469,7459099328.631035,176.07441851518357,31002.20085546001,-1.3579562665365238e-05,53.25817999493829,5.149917990174908,-1.4468313500479636e-05,0.02533228094115865,5.377345776407397,19
470,7492038785.327951,175.166322736271,30683.240620947472,-8.737080488319067e-05,49.75089713110106,5.044396607742971,-3.0061588952453246e-05,0.025731342925365996,5.049819974370524,18
471,7732539308.748827,179.39189699678914,32181.4527081066,-5.721452127703906e-05,53.5359931900278,5.16835886563013,-3.9961984670106105e-05,0.026927324108204947,5.6069016582702425,17
472,8141155837.210321,182.9909870698331,33485.701348791816,-4.357567332673321e-05,44.70279701046242,4.975237170761387,-3.56860182183391e-05,0.02844864199079545,6.141265316505897,16
473,7631398449.305884,177.76335085202373,31599.808906139686,-6.554959885639101e-05,60.40715234491265,5.154266765873149,-5.799626698940868e-05,0.02619094247359865,5.325456890556639,15
474,7960789701.163023,181.67284615708897,33005.02303081731,-2.1192112715516025e-05,54.83638956995711,4.922456078736999,-4.800147126489548e-05,0.02727583564779876,5.614501099242664,14
475,7102077674.2130575,171.53825981471257,29425.374580259824,-7.084675239676321e-05,58.52546825232401,5.197157505951156,-4.765164713646468e-05,0.02618264123240296,5.822449359126552,13
476,7430333751.863952,174.79045655997788,30551.703704445503,-5.273416609489416e-05,53.25399845197163,5.05128868509499,-3.083189453005874e-05,0.027857777875024057,6.555171733477013,12
477,7558065544.5686035,175.8292579234141,30915.927941898488,-5.078067982203849e-05,50.901065382257954,5.066163001009096,-1.308868841087721e-05,0.028849564942692217,6.051974253475589,11
478,7333826660.534038,175.55896766773503,30820.951128560835,-2.593284400225196e-05,68.62136892461821,5.151939237811384,-4.943638180797729e-05,0.0272223808684224,6.2139079841082046,10
479,8132782951.19077,183.71414483666908,33750.88701306862,-8.437676488442577e-05,38.473946071218535,4.606540442594033,-6.675648108494615e-05,0.05480011874063437,19.249654763915178,1
