,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_standarddeviation,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_variance,/'Untitled'/'AE_RAW_Futter'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_median,/'Untitled'/'Fz'_signal_mean
229,3786.1845091986684,37.90563106410922,0.5294154695657152,165.09593655707332,6291096052.118562,38.16691249518692,27256.668267657173,0.6561070943253408,56.286916436155074,1026.8866772417553
230,3675.6184117324256,37.272774420714995,0.5350047604900403,165.2789319045713,6220849297.491414,35.87005413200425,27317.125331515912,0.6625658821657314,53.01891467400631,1028.025714810319
231,4103.418798287646,39.56738863551856,0.5274828806758353,168.65395584320018,6430255937.712431,35.571158480896244,28444.156821560133,0.6630564209091362,53.44054879316288,1024.6668589550648
232,4226.025425555069,40.58087262642177,0.5314959861525462,170.34421685863882,6532014243.767105,36.055384033431366,29017.152217182964,0.6605716625871799,53.496658895327776,1026.038919709628
233,4423.80681113017,41.85537603264316,0.5201663419812683,163.0728737032823,6006905143.584632,34.79382132210347,26592.76213784667,0.6613503585784382,50.880708071343,1030.0801677873096
234,4050.205337772602,39.54505649251225,0.5230768242680299,162.5376699120829,6123221100.044174,38.19872607324133,26418.494140449213,0.6453039234019575,55.61005606286748,1019.6454632930923
235,4285.97446812037,41.05968561556799,0.515947492614642,164.69312263226044,6239278305.927929,38.16371747650436,27123.824642364776,0.649952397944544,55.371099746063216,1022.0778332942135
236,3715.346432455458,37.2952160179139,0.5329045638103177,166.61385248474937,6417304470.88574,38.455191152364996,27760.175839809828,0.6487766086574189,56.22573504761962,1024.0421333841364
237,3944.4063880780573,38.74552265529089,0.5293296136385229,173.54770289069506,6880107279.540026,38.6484064328656,30118.80517863696,0.6599623968851629,55.948903842025786,1029.581715278161
238,4013.28685667622,39.200872489633724,0.5200178194815492,165.9766087476017,6267389159.05945,34.742072886901134,27548.234651354447,0.6519128159851176,52.57129341142407,1018.4791205924544
239,2139.809467916129,26.34257283118184,0.5785256225303465,198.7617600686578,8924213041.580875,40.223001433748934,39506.23726559069,0.6755846787802127,57.98348362529542,970.208343372238
