,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'ecD2,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'Fz'_signal_mean
543,8.065889941534088,68.2799282639037,5.301390356628698,-0.0008935130143224437,0.6598379801411222,0.8282807650095454,1.1045262925275825,4.013147460015147,9.828158697999154,939.4476035637483
544,4.488894431798628,76.86948737818527,5.652135417295074,-0.000565761802471355,0.6671404859001079,0.7989659105478523,0.7688650989736173,3.9919734244006526,5.4536736927219565,1024.5332842893345
545,4.889916049528173,68.7816042364134,5.55469155045621,-0.0006187370582566646,0.6728337547958244,0.7999790917490358,0.8573209922413714,3.923424316393525,5.943416638769883,1025.2639077091178
546,4.9903479996563265,65.55667689845258,5.477325501258483,-0.0005909549958865173,0.6783405792451049,0.8039466522235991,0.8955720545614438,3.8351219292937264,5.799784900920592,1030.345524740821
547,5.708804841974926,58.093421471895525,5.340760227145755,-0.0006890478557875997,0.6837508565863014,0.8021985549935824,0.8676648166829208,3.858533743183109,6.2619146019066365,1033.9277996996686
548,5.289373700650639,56.25999777884078,5.212002950174465,-0.0006555505499578888,0.6745626256330404,0.7832728962085681,0.8265037844788652,3.8436514734643965,5.522519507531432,1024.9065492811576
549,4.881778238235531,65.28035214921897,5.364518007877747,-0.0007208213799465747,0.6745769366729358,0.7820456367705058,0.8289629722477161,3.818640119105386,5.5727107005168754,1021.263731856255
550,5.239157056966109,56.740079160388845,5.172632168649004,-0.0006783576152210798,0.6814144289382335,0.7870489619355814,0.8573389783662919,3.806002731197818,6.03873468886168,1026.6222716327156
551,5.308834140919371,55.12474871114347,5.210617860243944,-0.0006766702514695613,0.6869225983182239,0.7857443396669491,0.9400564257106464,3.7450058179369097,6.311493933683933,1017.2806239944484
552,5.845458946415451,51.82600988903598,5.10196339720275,-0.0006982189230690306,0.6877870844456473,0.7851474337585187,0.9194215213189648,3.7508983033199375,5.944993897298093,1016.3060910288195
