,/'Untitled'/'AE_RAW_Aufnahme'_signal_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Futter'ecD3,/'Untitled'/'AE_RAW_Aufnahme'_signal_skewness,/'Untitled'/'AE_RAW_Aufnahme'ecD4,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'AE_RAW_Aufnahme'ecD3,/'Untitled'/'Mz'_signal_mean
220,-0.001382082145250152,19.846434930807238,1300.4530675735778,0.07880292773585679,0.06546650068788568,0.08530365358797018,1.678890672837781,1.6537298418610036,0.09658446881309787,2.5069870661953386
221,-0.0015518478473541821,19.050491623069288,1215.4282357800628,0.06685086704720007,0.0432806092291946,0.0819101285241293,1.7450076337631029,1.5244561918238455,0.1224420455334957,2.495587050594001
222,-0.0014529190991581233,23.37906366796757,1730.3612087393963,0.07418715654865454,0.05588716469740912,0.09531209696844872,1.5727265210870445,1.4604963753387232,0.09133143327960166,2.450152887790668
223,-0.001139974286926915,23.85043790050347,1780.5076770116607,0.07581357317805214,0.04831167541825735,0.07081610262133782,1.5594518323977948,1.7101203997596652,0.10741952527479756,2.487019713867341
224,-0.0015378008727555679,20.12744142381339,1332.9504506123849,0.09420385693283802,0.0647232924469849,0.0802858008866819,1.6285198726006422,1.642486379175765,0.10362950634238972,2.4142228452906704
225,-0.0011705172875471348,24.166717374899267,1825.4738588418047,0.13968676257492882,0.029055919062643255,0.09331804428384266,2.8929386643693173,2.8295380817401408,0.1992922923163235,2.42427153013466
226,-0.001263651491713702,21.960907428092252,1576.2147774537098,0.1248008063058458,0.03109620066120633,0.09212353845916092,3.2330854498167314,3.092501749943812,0.2032417593205569,2.4621388525433328
227,0.00034715460203738063,41.199163875927205,4336.751329244389,0.168062428671774,0.03188723283778995,0.09898986888242932,3.3564194236608387,3.120153302829329,0.22247595446678797,2.3908368224473344
228,0.0007777784363546257,30.246053365862387,2711.102252461452,0.2552393608604497,-0.013065509078546336,0.17721907875228338,8.609925089268325,5.333011858889912,0.5694885467055188,2.4602082222153348
229,1.2285122905630883e-06,37.90563106410922,3786.1845091986684,0.14448343787894624,0.019703070614894642,0.10405402941712323,4.054814614808619,3.2313678100133614,0.2498961181587569,2.368323318063993
230,0.00023142210714399702,37.272774420714995,3675.6184117324256,0.14577919400712205,0.02035867813837824,0.10142160127716536,3.7471401981327404,2.8725689401847236,0.26058223142999537,2.4172518886193366
231,0.0001240756470344273,39.56738863551856,4103.418798287646,0.16546994631910597,0.02015815783646964,0.11147348542245766,4.132313676117054,3.183878257739769,0.24332528292845346,2.388445267831337
232,0.00035977998470659855,40.58087262642177,4226.025425555069,0.1950223205550503,0.019158899919970402,0.11062015930622213,3.5160307637661554,3.1678407549558165,0.2533503395835205,2.408546886452668
233,4.0675802749245975e-05,41.85537603264316,4423.80681113017,0.18347893114761127,0.013660465357311571,0.1129311440045,3.728027869038172,3.7215426206324183,0.23141413270739386,2.349942326240668
234,0.00040216355098920964,39.54505649251225,4050.205337772602,0.1804158167867842,0.023343604742539586,0.11759830201197878,4.047791355552551,3.5236770505337542,0.2284632496388002,2.3839695264366614
235,0.00022904546058144518,41.05968561556799,4285.97446812037,0.18673214311885145,0.012829503762738214,0.1101536354800487,3.9355057667147433,3.830560460798167,0.2349284739061441,2.3993719310146697
236,0.0003441566958825581,37.2952160179139,3715.346432455458,0.19595284757557124,0.012971331145218406,0.10725455710493913,4.69213027745542,4.174534395530496,0.2997340706958171,2.3960673231146656
237,0.00035182622419999143,38.74552265529089,3944.4063880780573,0.19051500878167632,0.012394847536633846,0.13976617664187702,4.912054548068903,4.426575442146771,0.2640882298718662,2.407327357607334
238,0.00026589048574954255,39.200872489633724,4013.28685667622,0.17886993056261105,0.010190312798440682,0.10974653875319146,4.196639288668223,4.111442273559756,0.3218775658811833,2.342158811490666
239,0.0005311523852240541,26.34257283118184,2139.809467916129,0.3512564912453978,-0.0007100854729913895,0.2302431291263885,13.150460047771757,7.444988361244032,0.6679748514078467,2.128878886507999
